name	appos	cc	clf	comp	comp:aff	comp:arg	comp:aux	comp:ben	comp:cleft	comp:goal	comp:loc	comp:m	comp:obj	comp:obj$attitude	comp:obj$concess	comp:obj$desire	comp:obj$know	comp:obj$percep	comp:obj$phase	comp:obj$utter	comp:obl	comp:obl$attitude	comp:obl$cause	comp:obl$desire	comp:obl$know	comp:obl$modal	comp:obl$percep	comp:obl$phase	comp:obl$request	comp:obl$utter	comp:pred	comp:pred$attitude	comp:pred$manner	comp:source	compound	compound:prt	compound:redup	compound:svc	compound:svc$phase	compound:svc$purp	compound:svc$tempo	conj	conj:appos	conj:coord	conj:dicto	conj:m	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	flat:m	flat:name	flat:num	goeswith	list	mod	mod$concess	mod$cond	mod$manner	mod$purp	mod$reason	mod$tempa	mod$tempb	mod$tempo	mod:appos	mod:aux	mod:emph	mod:m	mod:num	mod:obj	mod:periph	mod:periph$concess	mod:periph$cond	mod:periph$manner	mod:periph$purp	mod:periph$reason	mod:periph$tempa	mod:periph$tempb	mod:periph$tempo	mod:poss	mod:pred	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:discourse	parataxis:dislocated	parataxis:dislocated$tempa	parataxis:dislocated$tempo	parataxis:insert	parataxis:mod	parataxis:mod$cond	parataxis:obj	parataxis:obj$cause	parataxis:obj$know	parataxis:obj$request	parataxis:obj$utter	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:aff	udep	unk	unk:aff	vocative	total
TurkishGerman	0.00238	0.03273	nan	0.16136	nan	nan	0.02076	nan	nan	nan	nan	nan	0.11018	nan	nan	nan	nan	nan	nan	nan	0.00575	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02052	nan	nan	nan	0.0088	nan	nan	nan	nan	nan	nan	0.04187	nan	nan	nan	nan	nan	nan	0.04038	nan	0.05147	0.00281	nan	nan	0.00137	nan	nan	nan	nan	nan	nan	0.22723	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00055	0.02511	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08908	0.01368	0.07703	nan	0.06145	0.00431	nan	0.00118	41579
K'iche'	0.00379	0.00409	0.00488	0.14485	nan	nan	0.02193	nan	nan	nan	nan	nan	0.12142	nan	nan	nan	nan	nan	nan	nan	0.001	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0005	nan	nan	nan	0.00588	nan	nan	nan	nan	nan	nan	0.00738	nan	nan	nan	nan	nan	nan	0.14076	nan	0.01495	0.00279	nan	nan	0.00169	nan	nan	nan	nan	0.0001	nan	0.13987	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00967	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16808	nan	0.09451	nan	0.06211	0.04845	nan	0.0013	10031
Romanian	0.00535	0.03835	0.0	0.23878	nan	nan	0.02851	nan	nan	nan	nan	nan	0.16293	nan	nan	nan	nan	nan	nan	nan	0.01634	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01417	nan	nan	nan	0.00035	nan	nan	nan	nan	nan	nan	0.04037	nan	nan	nan	nan	nan	nan	0.03716	nan	0.00079	nan	nan	nan	0.00202	nan	nan	nan	nan	8e-05	1e-05	0.14934	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00019	0.00537	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11421	0.0	0.04845	nan	0.08233	0.01272	nan	0.0022	1152962
Russian	0.00806	0.03337	nan	0.1576	nan	nan	0.0039	nan	nan	nan	nan	nan	0.13855	nan	nan	nan	nan	nan	nan	nan	0.0096	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00551	nan	nan	nan	0.00097	nan	nan	nan	nan	nan	nan	0.04456	nan	nan	nan	nan	nan	nan	0.02187	nan	0.00111	3e-05	nan	nan	0.00733	nan	nan	nan	nan	0.00013	0.00025	0.2082	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00091	0.01821	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1656	1e-05	0.07039	nan	0.09394	0.0096	nan	0.00029	2040278
Sanskrit	0.00426	0.02227	nan	0.17683	nan	nan	0.0007	nan	nan	nan	nan	nan	0.12547	nan	nan	nan	nan	nan	nan	nan	0.02373	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02693	nan	nan	nan	0.00136	nan	nan	nan	nan	nan	nan	0.06154	nan	nan	nan	nan	nan	nan	0.02676	nan	0.03242	3e-05	nan	nan	0.00496	nan	nan	nan	nan	nan	nan	0.2634	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00819	0.00712	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00649	nan	0.12341	nan	0.07056	0.00097	nan	0.01261	30046
Yakut	0.00077	0.02634	nan	0.1371	nan	nan	0.01859	nan	nan	nan	nan	nan	0.10999	nan	nan	nan	nan	nan	nan	nan	0.00387	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00465	nan	nan	nan	0.00465	nan	nan	nan	nan	nan	nan	0.0457	nan	nan	nan	nan	nan	nan	0.05809	nan	0.02789	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.21534	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00775	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11154	nan	0.1464	nan	0.07436	0.00077	nan	0.0062	1291
Zaar	nan	0.00516	nan	0.24135	nan	nan	0.09697	0.00744	0.00279	0.00599	0.00207	nan	0.10751	nan	nan	nan	nan	nan	nan	nan	0.01177	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00661	nan	nan	0.00021	0.03336	0.01353	0.00083	0.01188	nan	nan	nan	0.01952	0.00155	0.00547	0.0125	nan	nan	nan	0.00878	nan	0.04854	0.01353	nan	nan	0.00981	0.00847	nan	0.00083	0.00052	nan	nan	0.11546	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1514	nan	0.01673	nan	0.00403	0.00392	nan	0.00134	9683
Sinhalese	nan	0.00652	nan	0.15217	nan	nan	0.04239	nan	nan	nan	nan	nan	0.10652	nan	nan	nan	nan	nan	nan	nan	0.00109	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00217	nan	nan	nan	0.09239	nan	nan	nan	nan	nan	nan	0.00326	nan	nan	nan	nan	nan	nan	0.02717	nan	nan	nan	nan	nan	0.02065	nan	nan	nan	nan	nan	nan	0.16848	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1087	nan	0.13696	nan	0.05543	0.07609	nan	nan	920
Xibe	0.00505	0.00589	0.00367	0.18975	nan	nan	0.00405	nan	nan	nan	nan	nan	0.17587	nan	nan	nan	nan	nan	nan	nan	0.00117	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00866	nan	nan	nan	0.03776	nan	nan	nan	nan	nan	nan	0.02815	nan	nan	nan	nan	nan	nan	0.01061	nan	0.00383	nan	nan	nan	0.02005	nan	nan	nan	nan	nan	nan	0.2711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00655	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10523	nan	0.05337	nan	0.06853	0.00044	nan	0.00028	18008
Slovak	0.00245	0.02743	nan	0.23057	nan	nan	0.01776	nan	nan	nan	nan	nan	0.14983	nan	nan	nan	nan	nan	nan	nan	0.02441	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01495	nan	nan	nan	4e-05	nan	nan	nan	nan	nan	nan	0.03366	nan	nan	nan	nan	nan	nan	0.02162	nan	0.00038	nan	nan	nan	0.00082	nan	nan	nan	nan	nan	nan	0.17936	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00106	0.00054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.15887	nan	0.06251	nan	0.06657	0.00688	nan	0.00028	120412
Slovenian	0.00544	0.02956	nan	0.22035	nan	nan	0.03739	nan	nan	nan	nan	nan	0.14928	nan	nan	nan	nan	nan	nan	nan	0.00391	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01821	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03517	nan	nan	nan	nan	nan	nan	0.0186	nan	0.00706	0.00019	nan	nan	0.00771	nan	nan	nan	nan	nan	0.00192	0.19572	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00285	0.01496	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11572	0.00192	0.04434	nan	0.08445	0.00482	nan	0.00042	353845
NorthSami	0.00237	0.03536	nan	0.17197	nan	nan	0.04806	nan	nan	nan	nan	nan	0.0941	nan	nan	nan	nan	nan	nan	nan	0.00024	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02956	nan	nan	nan	0.00195	nan	nan	nan	nan	nan	nan	0.03054	nan	nan	nan	nan	nan	nan	0.00764	nan	0.00942	nan	nan	nan	0.0045	nan	nan	nan	nan	nan	nan	0.19581	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01131	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14461	nan	0.11675	nan	0.0948	0.00042	nan	0.00056	28650
SkoltSami	0.00261	0.05612	nan	0.14323	nan	nan	0.03034	nan	nan	nan	nan	nan	0.09038	nan	nan	nan	nan	nan	nan	nan	0.00261	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01892	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11615	nan	nan	nan	nan	nan	nan	0.0186	nan	0.02186	0.00131	nan	nan	0.00065	nan	nan	nan	nan	0.00033	nan	0.11876	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00587	0.00555	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.22251	0.00587	0.0956	nan	0.0323	0.0075	nan	0.00294	3065
Soi	nan	nan	nan	0.20339	nan	nan	0.01695	nan	nan	nan	nan	nan	0.18644	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01695	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01695	nan	nan	nan	nan	nan	nan	0.23729	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.13559	nan	0.10169	nan	0.08475	nan	nan	nan	59
Albanian	0.00094	0.03374	nan	0.19775	nan	nan	0.01593	nan	nan	nan	nan	nan	0.1462	nan	nan	nan	nan	nan	nan	nan	0.01125	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01874	nan	nan	nan	0.00187	nan	nan	nan	nan	nan	nan	0.03936	nan	nan	nan	nan	nan	nan	0.12933	nan	nan	nan	nan	nan	0.00375	nan	nan	nan	nan	nan	nan	0.18182	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00094	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07966	nan	0.0656	nan	0.07123	0.00187	nan	nan	1067
Serbian	0.00617	0.02604	nan	0.22042	nan	nan	0.038	nan	nan	nan	nan	nan	0.14663	nan	nan	nan	nan	nan	nan	nan	0.00651	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01737	nan	nan	nan	3e-05	nan	nan	nan	nan	nan	nan	0.03244	nan	nan	nan	nan	nan	nan	0.01593	nan	0.00424	nan	nan	nan	0.02441	nan	nan	nan	nan	nan	9e-05	0.17844	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00038	0.01038	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10472	nan	0.06569	nan	0.09772	0.00439	nan	1e-05	117864
Swedish	0.00386	0.03067	nan	0.21595	nan	nan	0.02184	nan	nan	nan	nan	nan	0.16651	nan	nan	nan	nan	nan	nan	nan	0.00566	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01912	nan	nan	nan	0.00872	nan	nan	nan	nan	nan	nan	0.03696	nan	nan	nan	nan	nan	nan	0.04316	nan	0.00102	0.00152	nan	nan	0.00309	nan	nan	nan	nan	nan	2e-05	0.1647	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00021	0.00466	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09049	2e-05	0.08283	nan	0.08542	0.01319	nan	0.00037	247291
SwedishSign	0.00188	0.00439	0.01693	0.11787	nan	nan	0.01567	nan	nan	nan	nan	nan	0.08339	nan	nan	nan	nan	nan	nan	nan	0.0094	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0094	nan	nan	nan	0.05956	nan	nan	nan	nan	nan	nan	0.26708	nan	nan	nan	nan	nan	nan	0.04013	nan	0.02884	nan	nan	nan	0.00125	nan	nan	nan	nan	nan	nan	0.11473	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00063	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01003	0.13041	nan	0.07649	0.01129	nan	0.00063	1595
Tamil	nan	0.00783	nan	0.17734	nan	nan	0.05176	nan	nan	nan	nan	nan	0.11149	nan	nan	nan	nan	nan	nan	nan	0.01387	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00022	nan	nan	nan	0.00261	nan	nan	nan	nan	nan	nan	0.01797	nan	nan	nan	nan	nan	nan	0.01253	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.31412	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1144	nan	0.08681	nan	0.08808	0.00045	nan	0.00015	13409
Telugu	0.00034	0.00221	0.00017	0.12532	nan	nan	nan	nan	nan	nan	nan	nan	0.1134	nan	nan	nan	nan	nan	nan	nan	0.01192	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03354	nan	nan	nan	nan	nan	nan	0.00885	nan	nan	nan	nan	nan	nan	0.02639	nan	0.00494	0.00017	nan	nan	0.00187	nan	nan	nan	nan	nan	0.00034	0.14081	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00068	0.00477	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.24945	nan	0.19871	nan	0.07373	0.00017	nan	0.00221	5873
Thai	0.01272	0.02246	0.00868	0.2506	nan	nan	0.03571	nan	nan	nan	nan	nan	0.18322	nan	nan	nan	nan	nan	nan	nan	0.01469	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01698	nan	nan	nan	0.06773	nan	nan	nan	nan	nan	nan	0.02327	nan	nan	nan	nan	nan	nan	0.01452	nan	0.00102	7e-05	nan	nan	0.01782	nan	nan	nan	nan	0.00014	nan	0.14593	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00018	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00956	4e-05	0.06119	nan	0.09472	0.01873	nan	4e-05	28452
Tagalog	nan	0.00983	nan	0.28138	nan	nan	0.00089	nan	nan	nan	nan	nan	0.27646	nan	nan	nan	nan	nan	nan	nan	0.00357	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00045	nan	nan	nan	0.00983	nan	nan	nan	nan	nan	nan	0.00938	nan	nan	nan	nan	nan	nan	0.01608	nan	0.00179	nan	nan	nan	0.00313	nan	nan	nan	nan	nan	nan	0.08754	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00491	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12193	nan	0.09379	nan	0.07191	0.00625	nan	0.00089	2239
Tupinambá	0.01925	0.00246	nan	0.12108	nan	nan	nan	nan	nan	nan	nan	nan	0.11437	nan	nan	nan	nan	nan	nan	nan	0.00313	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00358	nan	nan	nan	0.00694	nan	nan	nan	nan	nan	nan	0.02641	nan	nan	nan	nan	nan	nan	0.0056	nan	0.04409	0.00224	nan	nan	0.00134	nan	nan	nan	nan	nan	nan	0.20412	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04118	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.23657	nan	0.0479	nan	0.09848	0.01791	nan	0.00336	4468
Turkish	0.00149	0.01971	0.00012	0.11218	nan	nan	0.00576	nan	nan	nan	nan	nan	0.09285	nan	nan	nan	nan	nan	nan	nan	0.00381	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00976	nan	nan	nan	0.04261	nan	nan	nan	nan	nan	nan	0.03068	nan	nan	nan	nan	nan	nan	0.03736	nan	0.00483	0.00013	nan	nan	0.01557	nan	nan	nan	nan	0.00012	0.001	0.28805	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00011	0.01025	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.15802	1e-05	0.08046	nan	0.08258	0.00203	nan	0.00051	736435
Tatar	0.01043	0.02379	nan	0.11018	nan	nan	0.01795	nan	nan	nan	nan	nan	0.08431	nan	nan	nan	nan	nan	nan	nan	0.00042	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00751	nan	nan	nan	0.02671	nan	nan	nan	nan	nan	nan	0.0384	nan	nan	nan	nan	nan	nan	0.00543	nan	0.00042	nan	nan	nan	0.02337	nan	nan	nan	nan	nan	nan	0.31219	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01544	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.15359	nan	0.06761	nan	0.10058	0.00167	nan	nan	2396
Uyghur	0.00293	0.0152	nan	0.11818	nan	nan	0.00806	nan	nan	nan	nan	nan	0.09415	nan	nan	nan	nan	nan	nan	nan	0.00137	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0146	nan	nan	nan	0.05025	nan	nan	nan	nan	nan	nan	0.02486	nan	nan	nan	nan	nan	nan	0.02175	nan	0.0065	0.00036	nan	nan	0.00129	nan	nan	nan	nan	nan	nan	0.24275	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00034	0.00971	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.18718	2e-05	0.0931	nan	0.10115	0.00496	nan	0.00129	41709
Ukrainian	0.00624	0.03498	nan	0.16228	nan	nan	0.00185	nan	nan	nan	nan	nan	0.14856	nan	nan	nan	nan	nan	nan	nan	0.00344	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00827	nan	nan	nan	0.00383	nan	nan	nan	nan	nan	nan	0.04588	nan	nan	nan	nan	nan	nan	0.02452	nan	0.01681	0.00014	nan	nan	0.01565	nan	nan	nan	nan	4e-05	0.00018	0.19703	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00185	0.01205	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16847	1e-05	0.05995	nan	0.08389	0.00335	nan	0.00074	138037
Urdu	nan	0.01831	nan	0.26278	nan	nan	0.04372	nan	nan	nan	nan	nan	0.20438	nan	nan	nan	nan	nan	nan	nan	0.00551	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00917	nan	nan	nan	0.10865	nan	nan	nan	nan	nan	nan	0.02153	nan	nan	nan	nan	nan	nan	0.01508	nan	5e-05	0.0019	nan	nan	2e-05	nan	nan	nan	nan	nan	nan	0.11067	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03832	nan	0.04026	nan	0.10654	0.01303	nan	8e-05	180336
UrubúKaapor	nan	0.01102	nan	0.22039	nan	nan	0.01653	nan	nan	nan	nan	nan	0.18733	nan	nan	nan	nan	nan	nan	nan	0.01653	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00551	nan	nan	nan	nan	nan	nan	0.00551	nan	nan	nan	nan	nan	nan	0.00275	nan	0.08815	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.19835	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01653	nan	0.20937	nan	0.02204	nan	nan	nan	363
Vietnamese	0.00382	0.0164	0.01865	0.19695	nan	nan	0.01071	nan	nan	nan	nan	nan	0.15406	nan	nan	nan	nan	nan	nan	nan	0.01723	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01493	nan	nan	nan	0.04541	nan	nan	nan	nan	nan	nan	0.03255	nan	nan	nan	nan	nan	nan	0.02836	nan	0.00717	0.00047	nan	nan	0.00415	nan	nan	nan	nan	nan	0.00045	0.18291	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00886	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12382	nan	0.07514	nan	0.05389	0.00388	nan	0.00018	50784
Warlpiri	nan	nan	nan	0.30295	nan	nan	0.13405	nan	nan	nan	nan	nan	0.13673	nan	nan	nan	nan	nan	nan	nan	0.03217	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05362	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.15013	nan	0.15013	nan	0.04021	nan	nan	nan	373
Wolof	0.00534	0.0245	nan	0.24472	nan	nan	0.05915	nan	nan	nan	nan	nan	0.15349	nan	nan	nan	nan	nan	nan	nan	0.02084	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01116	nan	nan	nan	0.00651	nan	nan	nan	nan	nan	nan	0.03364	nan	nan	nan	nan	nan	nan	0.05623	nan	0.00084	0.01684	nan	nan	0.01102	nan	nan	nan	nan	nan	nan	0.116	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0002	0.00738	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09532	nan	0.08474	nan	0.0484	0.00367	nan	nan	55803
Xavánte	nan	nan	nan	0.2126	nan	nan	0.03937	nan	nan	nan	nan	nan	0.14961	nan	nan	nan	nan	nan	nan	nan	0.02362	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01575	nan	0.04724	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07087	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01575	nan	0.11811	nan	0.04724	0.25984	nan	nan	127
Kangri	nan	0.00814	nan	0.24517	nan	nan	0.0763	nan	nan	nan	nan	nan	0.14174	nan	nan	nan	nan	nan	nan	nan	0.00339	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02374	nan	nan	nan	0.05392	nan	nan	nan	nan	nan	nan	0.0078	nan	nan	nan	nan	nan	nan	0.0156	nan	0.00102	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12004	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10512	nan	0.07596	nan	0.09054	0.03154	nan	nan	2949
