name	appos	cc	clf	comp	comp:aff	comp:arg	comp:aux	comp:ben	comp:cleft	comp:goal	comp:loc	comp:m	comp:obj	comp:obj$attitude	comp:obj$concess	comp:obj$desire	comp:obj$know	comp:obj$percep	comp:obj$phase	comp:obj$utter	comp:obl	comp:obl$attitude	comp:obl$cause	comp:obl$desire	comp:obl$know	comp:obl$modal	comp:obl$percep	comp:obl$phase	comp:obl$request	comp:obl$utter	comp:pred	comp:pred$attitude	comp:pred$manner	comp:source	compound	compound:prt	compound:redup	compound:svc	compound:svc$phase	compound:svc$purp	compound:svc$tempo	conj	conj:appos	conj:coord	conj:dicto	conj:m	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	flat:m	flat:name	flat:num	goeswith	list	mod	mod$concess	mod$cond	mod$manner	mod$purp	mod$reason	mod$tempa	mod$tempb	mod$tempo	mod:appos	mod:aux	mod:emph	mod:m	mod:num	mod:obj	mod:periph	mod:periph$concess	mod:periph$cond	mod:periph$manner	mod:periph$purp	mod:periph$reason	mod:periph$tempa	mod:periph$tempb	mod:periph$tempo	mod:poss	mod:pred	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:discourse	parataxis:dislocated	parataxis:dislocated$tempa	parataxis:dislocated$tempo	parataxis:insert	parataxis:mod	parataxis:mod$cond	parataxis:obj	parataxis:obj$cause	parataxis:obj$know	parataxis:obj$request	parataxis:obj$utter	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:aff	udep	unk	unk:aff	vocative	total
Serbian	3.26547	1.65917	0	1.76212	0	nan	1.82943	nan	0	nan	nan	0	1.635	0	0	0	0	0	0	0	1.5502	0	0	0	0	0	0	0	0	0	2.72252	0	0	nan	3.33333	0	0	0	0	0	0	4.92728	0	0	0	0	0	0	1.30458	0	3.916	0	0	0	1.28363	0	0	nan	nan	0	5.72727	1.74225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.22222	10.67866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.87037	0	2.81439	0	2.57102	1.03675	0	3.0	2.735372526471187
Swedish	5.0911	1.91074	0	1.95712	0	nan	1.74713	nan	0	nan	nan	0	1.95216	0	0	0	0	0	0	0	2.24875	0	0	0	0	0	0	0	0	0	2.23567	0	0	nan	1.35188	0	0	0	0	0	0	5.05087	0	0	0	0	0	0	1.63178	0	3.99206	5.04787	0	0	1.01176	0	0	nan	nan	0	2.2	1.9477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	2.76471	12.08933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.54668	12.25	1.86867	0	2.27572	1.3224	0	4.6413	2.7230675392149335
SwedishSign	2.33333	1.85714	1.18519	1.56915	0	nan	1.2	nan	0	nan	nan	0	1.6015	0	0	0	0	0	0	0	2.06667	0	0	0	0	0	0	0	0	0	1.4	0	0	nan	1.53684	0	0	0	0	0	0	2.10798	0	0	0	0	0	0	1.67188	0	3.63043	0	0	0	1.5	0	0	nan	nan	0	0	2.01639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.43269	0	1.80328	2.61111	0	1.0	1.8326007899686518
Tamil	0	1.6381	0	1.72708	0	nan	1.04467	nan	0	nan	nan	0	1.79465	0	0	0	0	0	0	0	3.62366	0	0	0	0	0	0	0	0	0	8.33333	0	0	nan	1.2	0	0	0	0	0	0	3.93776	0	0	0	0	0	0	1.05952	0	0	0	0	0	0	0	0	nan	nan	0	0	2.07384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47653	0	3.01203	0	3.28789	3.5	0	2.0	2.2006869900812887
Telugu	1.0	1.69231	2.0	1.55978	0	nan	0	nan	0	nan	nan	0	1.47297	0	0	0	0	0	0	0	2.38571	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.03046	0	0	0	0	0	0	1.94231	0	0	0	0	0	0	1.05806	0	1.51724	3.0	0	0	1.0	0	0	nan	nan	0	3.0	1.44015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.5	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11945	0	2.04627	0	1.66051	1.0	0	1.30769	1.5177919325727907
Thai	1.59669	2.61815	2.89879	1.56985	0	nan	1.74213	nan	0	nan	nan	0	1.45693	0	0	0	0	0	0	0	2.83732	0	0	0	0	0	0	0	0	0	1.32919	0	0	nan	1.46341	0	0	0	0	0	0	5.64653	0	0	0	0	0	0	1.6247	0	5.31034	2.5	0	0	1.20316	0	0	nan	nan	1.0	0	2.49181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09191	4.0	3.00574	0	2.87347	1.24203	0	4.0	2.056516188317165
Tagalog	0	1.54545	0	1.50794	0	nan	2.0	nan	0	nan	nan	0	1.49435	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1.0	0	0	nan	1.72727	0	0	0	0	0	0	3.52381	0	0	0	0	0	0	1.36111	0	1.5	0	0	0	1.0	0	0	nan	nan	0	0	1.81633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	5.18182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50183	0	2.11429	0	2.04969	1.07143	0	3.0	2.151856167932112
Tupinambá	3.37209	1.45455	0	1.83734	0	nan	0	nan	0	nan	nan	0	1.68689	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	4.3125	0	0	nan	1.03226	0	0	0	0	0	0	2.60169	0	0	0	0	0	0	1.16	0	1.80203	5.9	0	0	1.0	0	0	nan	nan	0	0	2.35417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	4.98913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44276	0	1.88785	0	2.25	2.1875	0	2.4	2.3128919180841545
Turkish	3.08867	3.09561	1.29348	1.65269	0	nan	1.05683	0	0	0	0	0	1.71309	0	0	0	0	0	0	0	2.137	0	0	0	0	0	0	0	0	0	1.24082	0	0	0	1.06281	0	0	0	0	0	0	3.93308	0	0	0	0	0	0	1.19442	0	5.1282	6.91579	0	0	1.05834	0	0	0	0	1.0	4.32337	1.9229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	4.24691	4.788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09582	4.71429	4.15352	0	3.04507	1.22111	0	3.46505	2.218292452952399
Tatar	2.28	2.82456	0	1.9697	0	nan	1.0	nan	0	nan	nan	0	2.21782	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	1.44444	0	0	nan	1.125	0	0	0	0	0	0	4.40217	0	0	0	0	0	0	1.07692	0	1.0	0	0	0	1.21429	0	0	nan	nan	0	0	2.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	7.48649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72826	0	4.75309	0	5.04564	6.0	0	0	2.7570960225375627
Uyghur	2.33607	5.33281	0	1.78961	0	nan	1.05655	nan	0	nan	nan	0	1.91036	0	0	0	0	0	0	0	4.7193	0	0	0	0	0	0	0	0	0	1.14122	0	0	nan	1.1999	0	0	0	0	0	0	3.94311	0	0	0	0	0	0	1.28004	0	5.80812	6.0	0	0	1.53704	0	0	nan	nan	0	0	2.28642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.5	8.0642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83617	4.0	4.76693	0	3.17919	2.21256	0	4.68519	2.4996510218418084
Ukrainian	3.73868	2.43922	0	1.86456	0	nan	1.42745	0	0	0	0	0	1.86502	0	0	0	0	0	0	0	2.17474	0	0	0	0	0	0	0	0	0	1.81611	0	0	0	2.03977	0	0	0	0	0	0	5.17243	0	0	0	0	0	0	1.31856	0	2.61611	4.68421	0	0	1.76065	0	0	0	0	1.0	5.84	2.01103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	3.70312	9.19904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2292	8.0	2.69027	0	2.72418	1.41685	0	4.22549	2.8567847088099563
Urdu	0	6.4997	0	2.05689	0	nan	1.05136	0	0	0	0	0	2.21654	0	0	0	0	0	0	0	5.08652	0	0	0	0	0	0	0	0	0	1.47187	0	0	0	1.41648	0	0	0	0	0	0	7.2444	0	0	0	0	0	0	1.20853	0	5.77778	3.52047	0	0	1.0	0	0	0	0	0	0	2.82568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99277	0	7.40201	0	4.50471	2.13027	0	7.06667	2.8454727453198476
UrubúKaapor	0	4.5	0	1.3875	0	nan	1.33333	nan	0	nan	nan	0	1.39706	nan	nan	nan	nan	nan	nan	nan	1.33333	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	1.0	nan	nan	0	nan	nan	nan	3.0	0	0	0	0	nan	0	4.0	0	1.65625	0	0	0	0	nan	0	nan	nan	0	0	1.98611	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	0	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	1.5	0	1.90789	0	2.25	0	0	0	1.7079878787878788
Vietnamese	3.88144	2.06483	1.00739	1.69446	0	nan	1.2114	nan	0	nan	nan	0	1.66935	0	0	0	0	0	0	0	2.42971	0	0	0	0	0	0	0	0	0	1.45251	0	0	nan	1.05637	0	0	0	0	0	0	4.00726	0	0	0	0	0	0	1.23125	0	2.3956	4.375	0	0	1.06161	0	0	nan	nan	0	6.13043	1.76165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	7.41556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16126	0	2.46069	0	3.08732	1.37563	0	5.11111	2.483005110664776
Warlpiri	0	0	0	1.65487	0	nan	1.86	nan	0	nan	nan	0	1.37255	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	nan	0	0	3.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58929	0	1.23214	0	1.2	0	0	0	1.9544247721179626
Wolof	4.08389	2.218	0	1.67633	0	nan	1.33081	0	0	0	0	0	1.78681	0	0	0	0	0	0	0	1.89768	0	0	0	0	0	0	0	0	0	1.57945	0	0	0	1.14876	0	0	0	0	0	0	4.99307	0	0	0	0	0	0	1.20331	0	5.70213	5.69255	0	0	1.00813	0	0	0	0	0	0	2.70508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	2.09091	9.13592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.21978	0	1.85346	0	2.57979	1.0	0	0	2.6068489382291276
Xavánte	0	0	0	1.81481	0	nan	1.8	nan	0	nan	nan	0	1.94737	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.33333	0	0	0	0	0	0	nan	nan	0	0	2.44444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	2.53333	0	3.16667	1.54545	0	0	1.9763752755905515
Kangri	0	3.5	0	1.37483	0	nan	1.05333	nan	0	nan	nan	0	1.51435	nan	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.34286	nan	nan	nan	1.45283	nan	nan	0	nan	nan	nan	3.34783	0	0	0	0	nan	0	1.34783	0	2.66667	0	0	0	0	nan	0	nan	nan	0	0	2.03107	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	0	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	1.55806	0	4.48661	0	2.89513	1.6129	0	0	1.892165995252628
Umbrian	3.0	2.29412	0	1.56561	0	nan	1.25	nan	0	nan	nan	0	1.50562	0	0	0	0	0	0	0	1.95455	0	0	0	0	0	0	0	0	0	1.27273	0	0	nan	0	0	0	0	0	0	0	2.02222	0	0	0	0	0	0	1.33333	0	0	0	0	0	1.2	0	0	nan	nan	0	0	1.79372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09677	0	2.53398	0	0	1.0	1.8256876146788992
Yoruba	5.0	1.5	0	1.84173	0	nan	1.33429	0	0	0	0	0	1.87993	0	0	0	0	0	0	0	4.38961	0	0	0	0	0	0	0	0	0	1.18519	0	0	0	2.10577	0	0	0	0	0	0	5.76515	0	0	0	0	0	0	1.13187	0	3.0	0	0	0	1.18182	0	0	nan	0	1.0	0	2.19984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	1.0	12.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37343	0	2.1164	0	2.22913	1.14504	0	5.4	2.7405699518664046
Nhengatu	4.71429	2.26667	0	1.70757	0	nan	1.20755	nan	0	nan	nan	0	1.67436	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	2.0	0	0	nan	0	0	0	0	0	0	0	4.44444	0	0	0	0	0	0	1.2	0	5.0	4.71429	0	0	0	0	0	nan	nan	0	0	1.80792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	5.70149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04961	0	1.72766	0	3.2807	1.6	0	3.55556	2.4710243773119607
Cantonese	3.10638	2.39241	1.14953	2.66715	0	nan	1.72861	nan	nan	nan	nan	0	2.74446	nan	nan	nan	nan	nan	nan	nan	4.14894	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.79646	nan	nan	nan	1.56642	nan	nan	0	nan	nan	nan	4.31387	0	0	0	0	nan	0	2.0625	0	3.6613	5.52941	0	0	1.0	nan	0	nan	nan	0	0	2.89099	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	0	10.43357	nan	0	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	4.40198	5.09697	2.36059	0	3.37263	2.4	0	5.92308	3.196728651204396
Chinese	2.87537	2.27039	2.49735	3.19722	0	nan	1.83479	nan	0	nan	nan	1.00256	2.99523	nan	nan	nan	nan	nan	nan	nan	8.97648	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.85009	nan	nan	nan	1.12542	nan	nan	0	nan	nan	nan	3.51547	0	0	0	1.0	nan	0	1.55594	0	3.92826	4.24	0	0	1.18551	nan	1.0	nan	nan	1.0	0	2.7815	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	1.14583	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	2.5	14.30766	nan	0	nan	nan	nan	nan	0	0	nan	0	nan	nan	nan	nan	0	0	7.30548	2.07692	4.08691	0	3.92923	10.50947	0	5.46154	3.6912241241021997
