name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
AncientGreek	4.84351	nan	0	0	0	0	0	nan	nan	nan	-0.45413	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	-2.13059	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0.37359	0	0	0	4.2151	nan	nan	-1.28235	0	0	0	0	0	0	0	0	0	0	0	-1.35556	0	0	0	-1.50835	0	0	0	0	0	nan	0	2.20647	0	0	4.10324	0	0	0	0	0	0	0	0	0	0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.60131	0	nan	nan	-0.0793	0	0	0	0	2.90034	nan	0	0	0	5.0292	0	0	nan	-2.25	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-1.07464	0	0	0	0	nan	0	0	0	0	-3.7095	0	0	0	0	nan	0	-5.43069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.375	1.37324	nan	nan	0	0	nan	0	1.37324	0	nan	0	nan	nan	nan	nan	nan	0	0	0.17827	0	nan	nan	0	-3.32275	0	nan	nan	nan	0	0	0	0.40207	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	-1.72665	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	-0.83992	0	nan	-0.43376	0	0	0	0	-0.19989	0	0	0	nan	nan	0	nan	0	0.65882	nan	nan	nan	0	1.38703	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	nan	1.60558	nan	3.43855	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	4.41037	0	-2.12581	nan	0	1.18933	nan	0	0	0	0	0	0	nan	0.1898728825453479
SwissGerman	7.57143	nan	0	0	0	0	8.75	nan	nan	nan	2.875	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	-2.06215	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	-1.1087	0	0	0	2.4	nan	nan	-3.45283	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	-1.53623	0	0	0	0	0	nan	0	-3.45714	0	0	5.65217	0	0	0	0	0	0	0	0	0	1.85714	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	2.0	0	0	0	0	nan	nan	0	0	nan	5.95122	0	0	nan	-0.74074	0	0	0	0	11.66667	nan	0	0	0	0	0	0	nan	-3.0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-1.29268	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	-2.88889	0	0	0	0	0	0	1.0	1.0	nan	nan	0	0	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	-2.54545	0	nan	nan	0	-3.625	0	nan	nan	nan	0	0	0	1.82857	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	-1.08333	0	0	nan	0	0	0	-3.77064	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	-4.57143	0	nan	-2.3	0	0	0	0	-2.01667	0	0	0	nan	nan	0	nan	0	-2.75904	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	nan	0	nan	4.33333	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	3.57303	0	0	nan	0	3.66667	nan	0	0	0	0	0	0	nan	-0.6790130718954247
Guajajára	0	nan	0	nan	nan	0	0	nan	nan	nan	1.86111	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	0.31655	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	0	nan	nan	nan	3.03571	nan	nan	1.77049	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.06383	nan	nan	nan	nan	0	nan	nan	-2.21212	nan	0	-4.46795	nan	nan	nan	nan	nan	nan	nan	0	0	0.33333	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	6.5	nan	nan	nan	0	nan	nan	nan	0	0	nan	nan	0	0	0	nan	nan	nan	2.30769	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-1.06863	0	0	0	0	nan	0	0	0	0	2.84485	nan	nan	nan	nan	nan	0	-4.0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	1.0	1.0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	2.18621	0	nan	nan	10.33333	-1.81081	0	nan	nan	nan	0	nan	0	0.24365	nan	0	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	0	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	-1.0	0	nan	nan	0	0.90956	nan	nan	0	nan	nan	0	nan	0	0.76581	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0.19865	0	nan	2.0	nan	5.84444	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	3.59239	0	1.25	nan	nan	1.0	nan	nan	0	nan	nan	nan	nan	nan	1.6415075629958005
MbyáGuaraní	1.74286	nan	0	nan	nan	0	0	nan	nan	nan	-3.08647	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	-1.23077	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.08	0	0	nan	2.13793	nan	nan	1.5	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	1.24951	0	0	0	0	0	nan	0	-3.55932	nan	0	3.23529	nan	0	0	nan	0	0	0	0	0	1.55663	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	1.69928	nan	nan	0	0	nan	7.06299	0	nan	nan	1.0	0	nan	0	0	4.28571	nan	0	0	0	0	0	0	nan	1.73537	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	1.7385	nan	0	0	0	-1.54054	0	0	0	0	nan	0	0	0	0	-2.46154	0	0	nan	nan	nan	0	-3.08	0	nan	-6.66667	0	0	0	0	0	0	0	0	0	nan	0	0	1.14286	1.16667	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	0	1.0	0	0	nan	nan	6.0	1.33619	0	nan	nan	nan	0	0	0	-0.96237	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	nan	0	0	0	-1.6789	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	nan	-0.9798	0	nan	nan	0	-0.11268	nan	nan	0	nan	nan	0	nan	0	-3.15954	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	-5.91279	nan	0	0	nan	0	nan	2.92537	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	1.9966	0	nan	0	0	nan	0	2.06303	-1.8	-1.625	nan	0	2.0	nan	nan	0	nan	0	0	nan	nan	0.5184006127481978
Manx	2.04545	nan	0	nan	nan	0	1.86667	nan	nan	nan	5.89535	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	1.9962	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0.99283	0	0	nan	3.51064	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	-1.31827	0	0	0	0	0	nan	0	-1.50898	nan	0	4.12	nan	0	0	nan	0	0	0	0	0	2.0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	8.24013	0	nan	nan	-1.20588	0	nan	0	0	2.34286	nan	1.47619	3.64286	0	0	0	0	nan	-2.0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-0.98859	0	0	0	0	nan	0	0	0	0	-2.25	0	0	nan	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	nan	0	0	1.08451	1.23333	nan	nan	0	1.75	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	0	0	2.0	0	nan	nan	0	-1.05725	0	nan	nan	nan	0	0	0	0.81441	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	-1.02431	nan	0	nan	0	0	0	1.14931	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	nan	-0.90291	0	nan	nan	0	2.10469	nan	nan	0	nan	nan	0	nan	0	3.80703	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	0	nan	0	4.84615	nan	2.5	nan	8.59483	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	5.91957	-2.0	4.63636	nan	0	3.17143	nan	nan	0	nan	3.37919	0	nan	nan	1.9291062538746124
AncientHebrew	3.27002	nan	0	nan	nan	0	0	nan	nan	nan	4.94326	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	-0.89474	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	1.7381	nan	nan	nan	2.01849	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	-1.46348	nan	nan	nan	nan	0	nan	nan	-1.73953	nan	0	5.02429	nan	nan	nan	nan	nan	nan	nan	0	0	1.55096	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	nan	0	0	0	1.55096	0	nan	nan	0	0	nan	9.93564	nan	nan	nan	-2.67136	nan	nan	nan	nan	1.56522	nan	nan	nan	nan	0	nan	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-0.81558	0	0	0	0	nan	0	0	0	0	-1.54795	nan	nan	nan	nan	nan	0	-3.82883	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	0	nan	0	nan	1.0	1.17284	nan	nan	0	0	nan	nan	1.09524	nan	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	0	-2.24678	0	nan	nan	nan	nan	nan	0	1.21149	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	0	nan	nan	nan	1.0	nan	nan	nan	0	nan	0	0.25993	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	-2.14286	0	0	nan	-0.89356	0	nan	nan	0	2.09474	nan	nan	0	nan	nan	nan	nan	0	3.396	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	0	nan	2.04839	nan	8.79922	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	nan	7.38416	0	0.36207	nan	nan	3.88725	nan	nan	nan	nan	nan	nan	nan	nan	2.098459860136476
Hebrew	4.71151	nan	0	nan	nan	0	4.9426	nan	nan	nan	3.80887	0	nan	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	-0.60045	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.83295	0	0	nan	4.36755	nan	nan	-1.40796	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	-1.3145	-1.45069	0	nan	-1.16911	0	nan	0	-2.37163	nan	0	7.65523	nan	0	0	nan	0	0	0	0	0	1.42745	0	nan	-1.47085	nan	nan	nan	0	0	0	0	0	nan	0	0	0	1.50196	0	nan	nan	0	0	nan	8.59281	0	nan	nan	-1.82805	nan	nan	0	0	2.88851	nan	0	0	-3.5	4.14634	0	0	nan	4.13589	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	0	-0.96643	0	0	0	0	nan	0	0	0	0	-1.14286	0	0	nan	nan	nan	0	-7.225	0	nan	nan	0	0	0	0	0	-1.0	0	0	0	nan	0	0	1.22441	1.43554	nan	nan	0	0	nan	nan	1.5113	0	nan	0	nan	nan	nan	nan	nan	0	1.0	0	0	nan	nan	4.8	-2.82354	0	nan	nan	nan	0	-4.92857	0	3.05655	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	1.93023	0	0	nan	2.47494	nan	0	nan	0	0	2.16011	-2.51084	nan	nan	0	0	-7.42424	nan	nan	0	nan	nan	nan	-8.77174	-1.55	0	nan	-0.68183	0	nan	nan	0	2.44226	nan	nan	0	nan	nan	0	nan	0	2.0974	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	nan	0	nan	0	0	0	0	0	0	1.21429	0	nan	0	0	nan	nan	0	nan	nan	0	0.68293	nan	1.32075	nan	8.4613	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	6.47105	2.04762	-2.0	nan	0	2.36679	nan	nan	0	nan	0	0	nan	nan	1.4222241436709577
Hindi	3.91684	nan	0	0	0	0	8.01486	nan	nan	nan	-5.71673	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	-1.89677	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	-1.31415	0	0	0	3.06306	nan	nan	1.36559	0	0	0	0	0	0	0	0	0	0	0	1.66322	0	0	0	1.22694	0	0	0	0	0	nan	0	-4.96789	0	0	11.60131	0	0	0	0	0	0	0	0	0	-1.14092	0	nan	0	nan	nan	nan	0	0	-0.99329	0	0	nan	0	0	-1.14286	0	0	nan	nan	0	0	nan	7.06302	0	0	nan	1.46708	0	0	0	0	0	nan	0	0	0	0	0	0	nan	0.95065	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-1.23594	0	0	0	0	nan	0	0	0	0	0.83636	0	0	0	0	nan	0	3.43516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19413	1.20096	nan	nan	0	0	nan	0	1.2	0	nan	0	nan	nan	nan	nan	nan	0	0	-5.99629	0	nan	nan	5.0	-5.02314	0	nan	nan	nan	0	0	0	-2.60765	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	-2.51606	0	0	nan	0	0	0	-5.87535	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	-5.40828	0	nan	-1.29568	0	0	0	0	0.93946	0	0	0	nan	nan	0	nan	0	-7.27645	nan	nan	nan	0	-7.93023	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	-9.02236	nan	0	nan	11.21277	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	5.45259	0	-2.71429	nan	0	-1.53672	nan	0	0	0	0	0	0	nan	-0.8835128760110056
Hittite	4.0	nan	0	nan	nan	0	4.5	nan	nan	nan	-6.53333	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-2.81102	nan	nan	0	0	0	nan	0	nan	1.25	0	0	nan	nan	0	-5.17647	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	0.14286	nan	nan	nan	2.5	nan	nan	1.0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0.0	0	nan	nan	0	0	nan	nan	-4.29885	nan	0	4.0	nan	nan	nan	nan	nan	nan	nan	0	0	0.16667	nan	nan	0	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	4.75556	nan	nan	nan	1.2	nan	nan	nan	0	-6.0	nan	nan	0	0	0	nan	nan	nan	-4.5	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-0.46667	0	0	0	0	nan	0	0	0	0	-2.96774	-4.65385	nan	nan	nan	nan	0	-7.92308	nan	nan	nan	nan	nan	nan	nan	0	-3.86667	0	nan	-3.69231	nan	0	0	0	2.0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	-2.68182	0	nan	nan	0	-4.38235	0	nan	nan	nan	0	0	0	-0.20588	nan	0	nan	nan	nan	0	nan	nan	nan	-0.89691	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	-3.47423	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	-0.84615	0	nan	nan	0	-2.95238	nan	nan	0	nan	nan	0	nan	0	-2.33333	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	1.88889	nan	3.38462	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	-3.85714	nan	nan	-1.14286	nan	nan	0	nan	nan	nan	nan	nan	-2.0133224648408583
Croatian	4.57803	nan	0	0	nan	0	0	nan	nan	nan	3.06891	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	-1.50248	nan	nan	0	0	0	nan	0	nan	-1.07143	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	-1.1991	0	0	nan	3.60761	nan	nan	-1.56986	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	-1.45867	0	0	0	0	0	nan	0	-2.25633	nan	0	6.0303	nan	0	0	nan	0	0	0	0	0	-0.1	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.5794	0	nan	nan	-1.71887	0	nan	0	0	5.50556	nan	0	0	0	0	0	0	nan	-0.375	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-1.33503	0	0	-1.27171	0	nan	0	0	0	0	-2.8827	0	0	0	nan	nan	0	-6.85714	0	0	0	0	0	0	0	0	-1.45042	0	0	0	nan	0	0	1.13014	1.40565	nan	nan	0	2.11475	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	0.04692	0	nan	nan	4.625	-4.12043	0	nan	nan	nan	0	0	0	1.92813	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	nan	0	0	0	-2.33409	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	nan	-1.36377	0	nan	nan	-1.52687	0.74898	nan	nan	0	nan	nan	0	nan	0	1.00514	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	0	nan	0	0	nan	-1.66901	nan	6.83841	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	5.46532	0	-1.08696	nan	0	1.55787	nan	nan	0	0	0	0	nan	nan	0.7698933766247255
UpperSorbian	7.19355	0	0	0	0	0	0	nan	nan	nan	5.10959	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	-2.34216	nan	0	0	0	0	0	0	nan	-2.57143	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	-1.27335	0	0	0	4.16352	nan	0	-6.79592	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	-1.66421	0	0	0	0	0	nan	0	-2.12081	0	0	7.06667	0	0	0	0	0	0	0	0	0	-0.13208	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.40675	0	0	nan	-2.6875	0	0	0	0	6.3	nan	0	0	0	0	0	0	nan	2.66667	0	2.0	nan	nan	0	0	nan	0	nan	nan	nan	0	nan	0	0	0	-1.35865	0	0	-1.57895	0	nan	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.33146	0	0	-3.87879	0	-2.64557	0	1.11224	2.30935	0	nan	0	1.5	nan	0	0	0	nan	0	nan	0	nan	nan	0	0	0	-0.78571	0	nan	0	6.18182	-4.35455	0	nan	nan	nan	0	0	0	1.347	nan	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	-2.99041	nan	0	0	0	0	0	0	0	0	nan	0	0	-1.5	0	nan	-1.32685	0	0	0	-1.89062	0.5788	0	0	0	nan	nan	0	nan	0	-0.97662	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0.91667	nan	5.33898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97724	0	0	nan	0	4.52128	nan	0	0	0	0	0	0	nan	0.32382519290546735
Hungarian	8.9116	nan	0	nan	nan	0	0	nan	nan	nan	4.12652	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-2.26245	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	-3.15116	nan	0	-2.17115	0	nan	0.40909	-0.57143	-3.06469	0	-0.7	-2.25	-1.34579	-1.34519	-2.33333	nan	4.36678	nan	nan	0.46875	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.40321	0	nan	nan	0	0	nan	nan	-2.62548	nan	0	5.57709	nan	3.57416	7.80519	nan	7.625	nan	nan	0	0	0.1728	nan	nan	0	nan	nan	nan	0	0	0	0	0.53347	nan	0	0	0	0	0	nan	nan	0	0	nan	8.31418	nan	nan	nan	0.52761	nan	nan	nan	0	7.66364	nan	nan	0	0	0	nan	nan	nan	-12.0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-1.73851	0	0	0	0	nan	0	0	0	0	0.08333	0	nan	nan	nan	nan	0	8.0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	1.0	1.36108	nan	nan	0	0	nan	nan	1.36108	nan	nan	0	nan	nan	nan	nan	nan	0	1.0	0.38532	0	nan	nan	6.25	-5.58579	0	nan	nan	nan	0	0	0	-1.89767	nan	0	nan	-1.90376	-1.0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	-0.98522	nan	0	nan	nan	nan	0	nan	0	-2.40595	nan	nan	0	nan	0	nan	nan	0.33333	nan	nan	nan	0	0	0	nan	-1.22131	0	nan	nan	0	0.00776	nan	nan	0	nan	nan	-0.2381	nan	0	-1.65931	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	-0.4375	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	-4.10714	nan	4.5	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	2.46582	0	-4.0	nan	nan	1.38486	nan	nan	0	nan	nan	nan	nan	nan	-0.41575817692219535
