name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
AncientGreek	5.4042	nan	0	0	0	0	0	nan	nan	nan	5.45547	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	3.2718	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.86628	0	0	0	4.2151	nan	nan	2.24706	0	0	0	0	0	0	0	0	0	0	0	2.33333	0	0	0	1.59616	0	0	0	0	0	nan	0	3.96239	0	0	4.64878	0	0	0	0	0	0	0	0	0	0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.60131	0	nan	nan	2.01094	0	0	0	0	4.71453	nan	0	0	0	5.36496	0	0	nan	3.25	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.38742	0	0	0	0	nan	0	0	0	0	4.15372	0	0	0	0	nan	0	7.26238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.375	1.37324	nan	nan	0	0	nan	0	1.37324	0	nan	0	nan	nan	nan	nan	nan	0	0	2.10584	0	nan	nan	0	3.34216	0	nan	nan	nan	0	0	0	1.95982	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	3.30645	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	2.86147	0	nan	1.45485	0	0	0	0	2.19218	0	0	0	nan	nan	0	nan	0	3.05126	nan	nan	nan	0	2.58787	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	nan	3.23904	nan	8.2095	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	5.66663	0	3.9682	nan	0	2.78565	nan	0	0	0	0	0	0	nan	3.2134324074397886
SwissGerman	7.57143	nan	0	0	0	0	8.75	nan	nan	nan	5.875	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	2.63842	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.23913	0	0	0	2.4	nan	nan	3.86792	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	1.56522	0	0	0	0	0	nan	0	3.45714	0	0	6.08696	0	0	0	0	0	0	0	0	0	2.71429	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	3.0	0	0	0	0	nan	nan	0	0	nan	5.95122	0	0	nan	2.22222	0	0	0	0	11.66667	nan	0	0	0	0	0	0	nan	3.0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.29268	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	2.88889	0	0	0	0	0	0	1.0	1.0	nan	nan	0	0	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	2.72727	0	nan	nan	0	3.725	0	nan	nan	nan	0	0	0	2.34286	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	1.08333	0	0	nan	0	0	0	4.02752	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	5.71429	0	nan	2.3	0	0	0	0	2.78333	0	0	0	nan	nan	0	nan	0	4.3253	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	nan	0	nan	4.33333	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	5.01124	0	0	nan	0	3.66667	nan	0	0	0	0	0	0	nan	3.2483661074800287
Guajajára	0	nan	0	nan	nan	0	0	nan	nan	nan	4.0463	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	1.47722	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	0	nan	nan	nan	3.03571	nan	nan	1.85792	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.08085	nan	nan	nan	nan	0	nan	nan	2.35354	nan	0	4.49359	nan	nan	nan	nan	nan	nan	nan	0	0	1.0	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	6.5	nan	nan	nan	0	nan	nan	nan	0	0	nan	nan	0	0	0	nan	nan	nan	2.30769	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.10784	0	0	0	0	nan	0	0	0	0	3.09945	nan	nan	nan	nan	nan	0	4.0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	1.0	1.0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	2.2	0	nan	nan	10.33333	2.35135	0	nan	nan	nan	0	nan	0	1.28102	nan	0	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	0	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	1.0	0	nan	nan	0	1.68992	nan	nan	0	nan	nan	0	nan	0	1.99806	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	1.51515	0	nan	2.0	nan	5.84444	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	3.81799	0	2.0	nan	nan	1.0	nan	nan	0	nan	nan	nan	nan	nan	2.5204132967802146
MbyáGuaraní	1.97143	nan	0	nan	nan	0	0	nan	nan	nan	4.80827	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	2.30128	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.08	0	0	nan	2.13793	nan	nan	2.5	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	1.24951	0	0	0	0	0	nan	0	3.76271	nan	0	3.64706	nan	0	0	nan	0	0	0	0	0	1.62783	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	1.69928	nan	nan	0	0	nan	7.06299	0	nan	nan	1.0	0	nan	0	0	4.28571	nan	0	0	0	0	0	0	nan	1.84321	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	1.84202	nan	0	0	0	1.54054	0	0	0	0	nan	0	0	0	0	3.23077	0	0	nan	nan	nan	0	5.08	0	nan	6.66667	0	0	0	0	0	0	0	0	0	nan	0	0	1.14286	1.16667	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	0	1.0	0	0	nan	nan	6.0	1.34711	0	nan	nan	nan	0	0	0	1.14516	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	nan	0	0	0	2.17693	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	nan	1.20202	0	nan	nan	0	1.98873	nan	nan	0	nan	nan	0	nan	0	4.18347	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	5.91279	nan	0	0	nan	0	nan	5.32196	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	5.79252	0	nan	0	0	nan	0	3.65193	2.2	3.375	nan	0	2.0	nan	nan	0	nan	0	0	nan	nan	2.7342849658530413
Manx	2.04545	nan	0	nan	nan	0	1.86667	nan	nan	nan	9.61628	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	2.58824	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.15771	0	0	nan	3.51064	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	1.31901	0	0	0	0	0	nan	0	1.50898	nan	0	4.12	nan	0	0	nan	0	0	0	0	0	2.0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	8.24013	0	nan	nan	1.20588	0	nan	0	0	2.34286	nan	1.47619	3.64286	0	0	0	0	nan	2.0	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.06768	0	0	0	0	nan	0	0	0	0	2.25	0	0	nan	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	nan	0	0	1.08451	1.23333	nan	nan	0	1.75	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	0	0	2.0	0	nan	nan	0	1.05725	0	nan	nan	nan	0	0	0	1.62746	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	1.02431	nan	0	nan	0	0	0	1.15738	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	nan	1.09709	0	nan	nan	0	2.27978	nan	nan	0	nan	nan	0	nan	0	4.02404	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	0	nan	0	5.92308	nan	2.5	nan	8.71552	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	6.49476	2.0	5.54545	nan	0	3.1848	nan	nan	0	nan	3.40462	0	nan	nan	2.821515638936107
AncientHebrew	3.27002	nan	0	nan	nan	0	0	nan	nan	nan	6.3227	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	1.9645	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	1.7381	nan	nan	nan	2.01849	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	1.46348	nan	nan	nan	nan	0	nan	nan	1.73953	nan	0	5.06208	nan	nan	nan	nan	nan	nan	nan	0	0	1.55096	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	nan	0	0	0	1.55096	0	nan	nan	0	0	nan	9.93564	nan	nan	nan	3.07512	nan	nan	nan	nan	4.43478	nan	nan	nan	nan	0	nan	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.06181	0	0	0	0	nan	0	0	0	0	2.53425	nan	nan	nan	nan	nan	0	6.69369	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	0	nan	0	nan	1.0	1.17284	nan	nan	0	0	nan	nan	1.09524	nan	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	0	2.24678	0	nan	nan	nan	nan	nan	0	1.21342	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	0	nan	nan	nan	1.0	nan	nan	nan	0	nan	0	1.84939	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	2.14286	0	0	nan	1.52101	0	nan	nan	0	2.63363	nan	nan	0	nan	nan	nan	nan	0	3.91336	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	0	nan	3.62903	nan	8.79922	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	nan	7.99089	0	2.56897	nan	nan	4.20098	nan	nan	nan	nan	nan	nan	nan	nan	3.4593011752891654
Hebrew	4.71294	nan	0	nan	nan	0	4.94425	nan	nan	nan	10.09531	0	nan	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	2.04411	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.83406	0	0	nan	4.38381	nan	nan	1.47522	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	1.31786	1.45069	0	nan	1.17406	0	nan	0	2.4256	nan	0	7.94203	nan	0	0	nan	0	0	0	0	0	1.50187	0	nan	1.71749	nan	nan	nan	0	0	0	0	0	nan	0	0	0	1.50196	0	nan	nan	0	0	nan	8.59281	0	nan	nan	1.94067	nan	nan	0	0	3.15878	nan	0	0	3.5	4.14634	0	0	nan	5.69714	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	0	1.05539	0	0	0	0	nan	0	0	0	0	1.42857	0	0	nan	nan	nan	0	8.075	0	nan	nan	0	0	0	0	0	1.0	0	0	0	nan	0	0	1.22441	1.43554	nan	nan	0	0	nan	nan	1.5113	0	nan	0	nan	nan	nan	nan	nan	0	1.0	0	0	nan	nan	4.8	2.83276	0	nan	nan	nan	0	4.92857	0	3.283	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	1.93023	0	0	nan	2.47587	nan	0	nan	0	0	2.28933	3.749	nan	nan	0	0	7.60606	nan	nan	0	nan	nan	nan	8.81522	3.29419	0	nan	1.2113	0	nan	nan	0	2.66202	nan	nan	0	nan	nan	0	nan	0	4.33733	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	nan	0	nan	0	0	0	0	0	0	2.64286	0	nan	0	0	nan	nan	0	nan	nan	0	4.26016	nan	3.20755	nan	9.57172	0	nan	0	nan	0	nan	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	8.78895	4.42857	2.0	nan	0	2.46922	nan	nan	0	nan	0	0	nan	nan	3.3367151065642333
Hindi	6.93901	nan	0	0	0	0	9.94834	nan	nan	nan	7.2651	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	2.21246	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.37739	0	0	0	3.06306	nan	nan	1.36984	0	0	0	0	0	0	0	0	0	0	0	1.67172	0	0	0	1.23416	0	0	0	0	0	nan	0	4.98624	0	0	11.61438	0	0	0	0	0	0	0	0	0	1.31228	0	nan	0	nan	nan	nan	0	0	1.04251	0	0	nan	0	0	1.85714	0	0	nan	nan	0	0	nan	7.06302	0	0	nan	1.47637	0	0	0	0	0	nan	0	0	0	0	0	0	nan	1.57552	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.24013	0	0	0	0	nan	0	0	0	0	2.21818	0	0	0	0	nan	0	4.55331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19413	1.20096	nan	nan	0	0	nan	0	1.2	0	nan	0	nan	nan	nan	nan	nan	0	0	6.0141	0	nan	nan	5.0	6.53775	0	nan	nan	nan	0	0	0	2.82341	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	2.56602	0	0	nan	0	0	0	6.3107	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	6.08414	0	nan	1.32781	0	0	0	0	5.45411	0	0	0	nan	nan	0	nan	0	7.31654	nan	nan	nan	0	7.93023	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	9.09265	nan	0	nan	11.21277	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	6.77978	0	3.0	nan	0	1.66016	nan	0	0	0	0	0	0	nan	3.534911951016297
Hittite	4.0	nan	0	nan	nan	0	4.5	nan	nan	nan	6.53333	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	3.04724	nan	nan	0	0	0	nan	0	nan	1.25	0	0	nan	nan	0	5.17647	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	1.42857	nan	nan	nan	2.5	nan	nan	1.0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.46939	0	nan	nan	0	0	nan	nan	4.55172	nan	0	4.0	nan	nan	nan	nan	nan	nan	nan	0	0	1.16667	nan	nan	0	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	4.75556	nan	nan	nan	1.2	nan	nan	nan	0	6.0	nan	nan	0	0	0	nan	nan	nan	4.5	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.66667	0	0	0	0	nan	0	0	0	0	3.52688	4.65385	nan	nan	nan	nan	0	7.92308	nan	nan	nan	nan	nan	nan	nan	0	3.86667	0	nan	3.69231	nan	0	0	0	2.0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	2.68182	0	nan	nan	0	4.38235	0	nan	nan	nan	0	0	0	1.23529	nan	0	nan	nan	nan	0	nan	nan	nan	1.02062	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	3.5567	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	1.0	0	nan	nan	0	3.01587	nan	nan	0	nan	nan	0	nan	0	2.54167	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	2.55556	nan	3.38462	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	4.71429	nan	nan	1.42857	nan	nan	0	nan	nan	nan	nan	nan	2.9148768393782385
Croatian	4.66476	nan	0	0	nan	0	0	nan	nan	nan	8.92661	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	1.90081	nan	nan	0	0	0	nan	0	nan	1.07143	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.2512	0	0	nan	3.60761	nan	nan	2.1718	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	1.46373	0	0	0	0	0	nan	0	2.31536	nan	0	6.13356	nan	0	0	nan	0	0	0	0	0	1.3	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.5794	0	nan	nan	2.24304	0	nan	0	0	5.90556	nan	0	0	0	0	0	0	nan	3.375	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.35111	0	0	1.30532	0	nan	0	0	0	0	2.99413	0	0	0	nan	nan	0	6.85714	0	0	0	0	0	0	0	0	2.06059	0	0	0	nan	0	0	1.13014	1.40565	nan	nan	0	2.11475	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	2.53079	0	nan	nan	5.45833	4.16239	0	nan	nan	nan	0	0	0	2.10007	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	nan	0	0	0	3.37289	nan	nan	0	0	0	nan	nan	0	nan	nan	nan	0	0	0	nan	1.50334	0	nan	nan	1.55023	2.09193	nan	nan	0	nan	nan	0	nan	0	3.88025	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	0	nan	0	0	nan	4.17606	nan	9.73476	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	7.93437	0	3.6087	nan	0	2.33076	nan	nan	0	0	0	0	nan	nan	3.382186995757408
UpperSorbian	7.54839	0	0	0	0	0	0	nan	nan	nan	9.30137	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	2.89613	nan	0	0	0	0	0	0	nan	2.57143	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.31105	0	0	0	4.16352	nan	0	6.79592	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.66421	0	0	0	0	0	nan	0	2.1566	0	0	7.2	0	0	0	0	0	0	0	0	0	2.01887	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.40675	0	0	nan	3.2625	0	0	0	0	6.3	nan	0	0	0	0	0	0	nan	3.77778	0	2.0	nan	nan	0	0	nan	0	nan	nan	nan	0	nan	0	0	0	1.5865	0	0	1.57895	0	nan	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94944	0	0	4.34343	0	3.4557	0	1.11224	2.30935	0	nan	0	1.5	nan	0	0	0	nan	0	nan	0	nan	nan	0	0	0	2.35714	0	nan	0	6.18182	4.42727	0	nan	nan	nan	0	0	0	2.60915	nan	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	4.29178	nan	0	0	0	0	0	0	0	0	nan	0	0	4.5	0	nan	2.12062	0	0	0	1.89062	3.30707	0	0	0	nan	nan	0	nan	0	4.60612	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	2.91667	nan	5.44068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26423	0	0	nan	0	4.84043	nan	0	0	0	0	0	0	nan	3.545803538123971
Hungarian	9.27624	nan	0	nan	nan	0	0	nan	nan	nan	9.91241	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	2.74682	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	3.52326	nan	0	2.75962	0	nan	1.31818	3.28571	3.43127	0	1.9	2.30556	1.39533	1.39476	2.33333	nan	4.36678	nan	nan	1.21875	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.41554	0	nan	nan	0	0	nan	nan	3.69852	nan	0	8.61674	nan	8.42584	9.23377	nan	7.625	nan	nan	0	0	1.1296	nan	nan	0	nan	nan	nan	0	0	0	0	1.16946	nan	0	0	0	0	0	nan	nan	0	0	nan	8.31418	nan	nan	nan	1.47239	nan	nan	nan	0	9.11818	nan	nan	0	0	0	nan	nan	nan	12.0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.74269	0	0	0	0	nan	0	0	0	0	3.08333	0	nan	nan	nan	nan	0	8.0	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	0	nan	0	0	1.0	1.36108	nan	nan	0	0	nan	nan	1.36108	nan	nan	0	nan	nan	nan	nan	nan	0	1.0	2.56881	0	nan	nan	6.25	5.62332	0	nan	nan	nan	0	0	0	2.21181	nan	0	nan	2.08832	1.0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	2.85714	nan	0	nan	nan	nan	0	nan	0	4.14804	nan	nan	0	nan	0	nan	nan	1.0	nan	nan	nan	0	0	0	nan	1.24317	0	nan	nan	0	3.0892	nan	nan	0	nan	nan	1.2381	nan	0	3.47817	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	1.1875	nan	0	0	0	nan	0	0	nan	nan	nan	nan	nan	0	0	nan	6.10714	nan	7.80337	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	7.95402	0	4.0	nan	nan	1.66877	nan	nan	0	nan	nan	nan	nan	nan	3.4346291341048847
