name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Karo	0.00243	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00182	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11246	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04073	nan	nan	nan	0.00304	nan	nan	0.08024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05106	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00486	nan	nan	nan	nan	nan	nan	nan	0.09301	nan	0.02675	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00426	nan	nan	nan	0.01277	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00365	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03708	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06626	nan	nan	nan	nan	nan	nan	nan	0.08389	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.17994	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00243	nan	nan	nan	nan	0.09179	nan	nan	nan	nan	nan	nan	nan	nan	0.04377	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00365	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00182	nan	nan	nan	nan	0.01155	nan	nan	nan	nan	nan	nan	nan	nan	1645
Belarusian	0.01242	nan	nan	nan	nan	nan	0.0079	nan	nan	nan	0.00491	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04709	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07352	nan	nan	nan	0.02078	nan	nan	0.00379	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00177	nan	nan	nan	0.10249	nan	nan	nan	nan	nan	nan	nan	0.03107	nan	nan	0.00475	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00199	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04682	nan	nan	nan	0.0031	nan	nan	nan	nan	0.00312	nan	nan	nan	0.0	1e-05	nan	nan	nan	0.0205	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01976	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0011	nan	nan	nan	nan	nan	nan	5e-05	nan	nan	nan	nan	nan	nan	nan	nan	0.00071	nan	nan	nan	nan	nan	nan	0.00347	0.02153	nan	nan	nan	0.00361	nan	nan	0.01331	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-05	0.00846	nan	nan	nan	0.00621	0.01031	nan	nan	nan	nan	nan	nan	nan	0.09632	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06854	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3e-05	0.00343	nan	nan	0.01219	nan	nan	nan	0.00672	0.03851	nan	nan	nan	nan	nan	nan	nan	nan	0.06646	nan	nan	nan	nan	0.00099	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00088	nan	0.02344	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.19595	2e-05	0.00058	nan	nan	0.0114	nan	nan	nan	nan	nan	nan	nan	nan	290858
Beja	0.02034	nan	nan	nan	nan	nan	0.01808	nan	nan	nan	0.03164	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0226	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00226	nan	nan	nan	0.00113	nan	nan	0.00791	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02486	nan	nan	nan	nan	nan	nan	nan	0.02825	nan	nan	0.01017	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00452	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00339	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02034	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02825	nan	nan	nan	nan	0.00226	0.01921	nan	nan	nan	nan	nan	nan	nan	0.00452	nan	nan	0.1322	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02599	nan	nan	nan	nan	nan	nan	0.00678	nan	nan	nan	nan	nan	nan	nan	0.00113	nan	nan	nan	nan	nan	nan	nan	0.01582	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0226	nan	nan	nan	nan	0.05424	nan	nan	nan	nan	nan	nan	nan	0.03616	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01808	nan	nan	nan	nan	nan	nan	0.04407	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00113	0.00113	nan	nan	nan	0.08475	nan	nan	nan	nan	nan	nan	nan	nan	0.02373	nan	nan	nan	nan	nan	nan	0.01356	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05424	nan	nan	0.00226	nan	nan	nan	nan	nan	0.00113	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.19096	0.00791	0.00226	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	885
Bulgarian	0.01078	nan	nan	nan	nan	nan	0.00724	nan	nan	nan	0.01086	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04793	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07967	nan	nan	nan	0.00023	nan	nan	0.04191	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00626	nan	nan	nan	0.14553	nan	nan	nan	nan	nan	nan	nan	0.03276	nan	nan	0.01474	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0375	nan	nan	nan	0.01606	nan	nan	nan	nan	0.00304	nan	nan	nan	nan	0.00061	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02331	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00465	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02279	nan	nan	nan	nan	nan	nan	0.00497	0.01141	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02399	nan	nan	nan	nan	0.01238	nan	nan	nan	nan	nan	nan	nan	0.09701	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07743	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-05	0.00966	nan	nan	0.01164	nan	nan	nan	nan	0.04525	nan	nan	nan	nan	nan	nan	nan	nan	0.04361	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00296	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1485	nan	0.00039	nan	nan	0.00493	nan	nan	nan	nan	nan	nan	nan	nan	148543
Bhojpuri	0.01646	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01329	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00459	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03213	nan	nan	nan	0.00016	nan	nan	0.04937	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00174	nan	nan	nan	0.14338	nan	nan	nan	nan	nan	nan	nan	0.00427	nan	nan	0.00902	nan	nan	nan	nan	nan	nan	nan	0.00047	nan	0.25589	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01772	nan	nan	nan	0.00142	nan	nan	nan	nan	0.00158	nan	nan	nan	nan	nan	nan	nan	nan	0.00317	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02754	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00127	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00158	0.00016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00016	0.00269	nan	nan	nan	0.00158	0.01931	nan	nan	nan	nan	nan	nan	nan	0.14401	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04431	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00839	nan	nan	nan	nan	0.01899	nan	nan	nan	nan	nan	nan	nan	nan	0.05491	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10999	nan	nan	nan	nan	0.01044	nan	nan	nan	nan	nan	nan	nan	nan	6319
Bambara	0.00498	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01183	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00166	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00534	nan	nan	nan	0.00151	nan	nan	0.09961	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07393	nan	nan	nan	nan	nan	nan	nan	0.00469	nan	nan	0.0057	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00555	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00541	nan	nan	nan	nan	nan	nan	nan	0.00462	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00065	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03657	nan	nan	nan	nan	nan	nan	nan	nan	0.00433	0.05612	nan	nan	nan	nan	nan	nan	0.00346	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00216	0.00541	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01407	nan	nan	nan	nan	nan	nan	nan	0.0466	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04638	nan	nan	nan	nan	nan	nan	0.13373	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00454	nan	nan	nan	nan	0.0753	nan	nan	nan	nan	nan	nan	nan	nan	0.08093	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00101	nan	0.05453	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02085	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14051	0.00036	0.00793	nan	nan	0.03974	nan	nan	nan	nan	nan	nan	nan	nan	13864
Bengali	0.01045	nan	nan	nan	nan	nan	0.00348	nan	nan	nan	0.01394	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06969	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02439	nan	nan	nan	nan	nan	nan	0.02091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00697	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00348	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0662	nan	nan	nan	nan	nan	nan	nan	nan	0.01045	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01394	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04181	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00348	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01045	nan	nan	nan	nan	0.01045	nan	nan	nan	nan	nan	nan	nan	0.07666	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06272	nan	nan	nan	nan	nan	nan	0.12195	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00348	nan	nan	nan	nan	nan	nan	nan	0.10105	nan	nan	nan	nan	nan	nan	nan	nan	0.02439	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00697	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.25436	nan	0.00697	nan	nan	0.01045	nan	nan	nan	nan	nan	nan	nan	nan	287
Breton	0.01308	nan	nan	nan	nan	nan	0.0001	nan	nan	nan	0.01543	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05466	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02973	nan	nan	nan	0.00398	nan	nan	0.11362	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01461	nan	nan	nan	0.09952	nan	nan	nan	nan	nan	nan	nan	0.02105	nan	nan	0.00286	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00194	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02422	nan	nan	nan	0.02248	nan	nan	nan	nan	0.00276	nan	nan	nan	nan	nan	nan	nan	nan	0.01594	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12333	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0002	nan	nan	nan	nan	nan	nan	0.00031	nan	nan	nan	nan	nan	nan	nan	nan	0.0002	nan	nan	nan	nan	nan	nan	0.00674	0.00255	nan	nan	nan	nan	nan	nan	0.00255	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0002	0.01645	nan	nan	nan	nan	nan	nan	nan	0.06151	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03862	nan	nan	nan	nan	nan	nan	nan	0.00041	nan	nan	nan	nan	nan	nan	0.05609	nan	nan	nan	nan	0.0001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00991	nan	nan	nan	nan	0.04026	nan	nan	nan	nan	nan	nan	nan	nan	0.06989	nan	nan	nan	nan	0.00674	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0002	nan	0.00378	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11781	nan	0.0002	nan	nan	0.00593	nan	nan	nan	nan	nan	nan	nan	nan	9787
Buryat	0.01839	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01592	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06798	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00204	nan	nan	nan	nan	nan	nan	nan	0.07529	nan	nan	nan	0.00667	nan	nan	0.01484	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00022	nan	nan	nan	0.01646	nan	nan	nan	nan	nan	nan	nan	0.0085	nan	nan	0.00237	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03775	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03044	nan	nan	nan	0.00581	nan	nan	nan	nan	0.00086	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02463	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04378	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00301	0.0299	nan	nan	nan	0.00022	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00409	nan	nan	nan	0.0014	0.00419	nan	nan	nan	nan	nan	nan	nan	0.18189	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07938	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00172	nan	nan	0.01958	nan	nan	nan	nan	0.04797	nan	nan	nan	nan	nan	nan	nan	nan	0.00581	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00043	nan	0.02969	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.19877	nan	0.00065	nan	nan	0.01936	nan	nan	nan	nan	nan	nan	nan	nan	9297
Catalan	0.01804	nan	nan	nan	nan	nan	4e-05	nan	nan	nan	0.01305	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02903	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04712	nan	nan	nan	0.01446	nan	nan	0.03157	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14676	nan	nan	nan	nan	nan	nan	nan	0.0277	nan	nan	0.0082	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00625	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03114	nan	nan	nan	0.00881	nan	nan	nan	nan	0.00206	nan	nan	nan	nan	0.0	nan	nan	nan	0.00017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16363	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00098	nan	nan	0.00097	nan	nan	nan	0.01861	0.03396	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0029	nan	nan	nan	nan	0.02888	nan	nan	nan	nan	nan	nan	nan	0.07606	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05176	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5e-05	nan	nan	0.0107	nan	nan	nan	nan	0.06988	nan	nan	nan	nan	nan	nan	nan	nan	0.04078	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00109	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10794	nan	0.0	nan	nan	0.00743	nan	nan	nan	nan	nan	nan	nan	nan	530548
